id,aptem_id,month,category,title,source_ref,reason
165860,1873,2025-09,reading+quiz,Q4-Building and Managing Brands in the Digital and Social Media Age.,la:60591:76768,Material 76768: original questions available but no saved learner answers
160762,1757,2025-07,reading+quiz,Quiz 1: Team Work Management,la:60702:69568,Material 69568: original questions available but no saved learner answers
160763,1757,2025-07,reading+quiz,Quiz  2: Team Facilitator,la:60702:69632,Material 69632: original questions available but no saved learner answers
160764,1757,2025-07,reading+quiz,Quiz  1: Dedicated Team Member and Colocation,la:60702:69694,Material 69694: original questions available but no saved learner answers
160761,1757,2025-07,reading+quiz,Q2 - Definition of Done (DoD)  and Definition of Ready (DoR),la:60702:68664,Material 68664: original questions available but no saved learner answers
160765,1757,2025-07,reading+quiz,Quiz  2: Agile Project Charter,la:60702:70036,Material 70036: original questions available but no saved learner answers
160785,1757,2025-08,reading+quiz,Q3: Stakeholder Engagement Anaylsis,la:60702:74558,Material 74558: original questions available but no saved learner answers
160782,1757,2025-08,reading+quiz,Manage Communications,la:60702:73778,Material 73778: original questions available but no saved learner answers
160783,1757,2025-08,reading+quiz,Q1: Stakeholder Engagement Overview,la:60702:74534,Material 74534: original questions available but no saved learner answers
160784,1757,2025-08,reading+quiz,Q2: Stakeholder Engagement Identify,la:60702:74547,Material 74547: original questions available but no saved learner answers
160753,1757,2025-07,reading+quiz,Q1: Backlog Preparation and Refinement,la:60702:66530,Material 66530: original questions available but no saved learner answers
160754,1757,2025-07,reading+quiz,Q2-Definition of Ready (DoR),la:60702:66546,Material 66546: original questions available but no saved learner answers
160755,1757,2025-07,reading+quiz,Q3-Retrospectives in Agile Project Management,la:60702:66580,Material 66580: original questions available but no saved learner answers
160756,1757,2025-07,reading+quiz,Q4-Pitfalls,la:60702:66621,Material 66621: original questions available but no saved learner answers
160759,1757,2025-07,reading+quiz,Q2-Considerations in Estimation,la:60702:68260,Material 68260: original questions available but no saved learner answers
160760,1757,2025-07,reading+quiz,َQ1-Burndown Charts,la:60702:68304,Material 68304: original questions available but no saved learner answers
167163,4256,2026-02,reading+quiz,Q4-Finalising the Business Case Approval and Execution,la:80624:114591,Material 114591: original questions available but no saved learner answers
167164,4256,2026-02,reading+quiz,Q1-Implementation and Action Planning,la:80624:115776,Material 115776: original questions available but no saved learner answers
167165,4256,2026-02,reading+quiz,Q2-Creating a Detailed Timeline and Milestones,la:80624:115777,Material 115777: original questions available but no saved learner answers
167166,4256,2026-02,reading+quiz,Q3-Resource Allocation and Risk Management,la:80624:115793,Material 115793: original questions available but no saved learner answers
167167,4256,2026-02,reading+quiz,Q4 - Monitoring and Adjusting the Plan,la:80624:115809,Material 115809: original questions available but no saved learner answers
167168,4256,2026-02,reading+quiz,Q1-Why Monitoring and Measurement Matter?,la:80624:117128,Material 117128: original questions available but no saved learner answers
172100,14610,2026-06,reading+quiz,Quiz 1,la:126245:134928,Material 134928: original questions available but no saved learner answers
172101,14610,2026-06,reading+quiz,Quiz 2,la:126245:131284,Material 131284: original questions available but no saved learner answers
172102,14610,2026-06,reading+quiz,Quiz 1,la:126245:134430,Material 134430: original questions available but no saved learner answers
172103,14610,2026-06,reading+quiz,Quiz 2,la:126245:134441,Material 134441: original questions available but no saved learner answers
160773,1757,2025-08,reading+quiz,Q1-Management versus Leadership,la:60702:70918,Material 70918: original questions available but no saved learner answers
160777,1757,2025-08,reading+quiz,Lesson Quiz,la:60702:72786,Material 72786: original questions available but no saved learner answers
160774,1757,2025-08,reading+quiz,Q2-Leadership,la:60702:70975,Material 70975: original questions available but no saved learner answers
160780,1757,2025-08,reading+quiz,Communications Management,la:60702:73728,Material 73728: original questions available but no saved learner answers
160775,1757,2025-08,reading+quiz,َQ3-Change Management Models,la:60702:70987,Material 70987: original questions available but no saved learner answers
160776,1757,2025-08,reading+quiz,Q4-Team Development,la:60702:71000,Material 71000: original questions available but no saved learner answers
160781,1757,2025-08,reading+quiz,Plan Communication Management,la:60702:73758,Material 73758: original questions available but no saved learner answers
160843,1757,2026-05,reading+quiz,Quiz 1,la:126245:130529,Material 130529: original questions available but no saved learner answers
160834,1757,2026-02,reading+quiz,Q-MSP,la:115431:116974,Material 116974: original questions available but no saved learner answers
167169,4256,2026-02,reading+quiz,Q2-Developing a Measurement Framework,la:80624:117132,Material 117132: original questions available but no saved learner answers
167170,4256,2026-02,reading+quiz,P3-Controlling and Adjusting the Plan,la:80624:117150,Material 117150: original questions available but no saved learner answers
167171,4256,2026-02,reading+quiz,P4-Real-Life Case Studies and Performance Optimisation,la:80624:117169,Material 117169: original questions available but no saved learner answers
167173,4256,2026-02,reading+quiz,Q1-From Strategy to Execution,la:80624:118065,Material 118065: original questions available but no saved learner answers
167174,4256,2026-02,reading+quiz,Q3-Portfolio Review &amp; Professional Discussion​,la:80624:118122,Material 118122: original questions available but no saved learner answers
48446,7290,2026-01,video,TB-Safeguarding and British Values,la:112697:112861,Material 112861: source content unavailable (embedding_denied)
172092,1873,2025-10,reading+quiz,Q4 - CLV &amp; CAC,la:80322:81158,Material 81158: original questions available but no saved learner answers
172094,1873,2025-10,reading+quiz,Q2 - Net Promoter Score (NPS),la:80322:82620,Material 82620: original questions available but no saved learner answers
172095,1873,2025-10,reading+quiz,Quiz 3 - Applying Financial and Customer Metrics,la:80322:82040,Material 82040: original questions available but no saved learner answers
172096,1873,2025-10,reading+quiz,Q1: Defining Key Marketing Performance Metrics,la:80322:83407,Material 83407: original questions available but no saved learner answers
172090,1873,2025-10,reading+quiz,Q2 - Metrics Identification,la:80322:81145,Material 81145: original questions available but no saved learner answers
172098,1873,2025-10,reading+quiz,Q3 -Year on Year Trends &amp; Share of Voice,la:80322:83426,Material 83426: original questions available but no saved learner answers
180220,6701,2026-05,reading+quiz,P1-TB-Promotion – Tools for Attracting Customers + Q1-Promotion – Tools for Attracting Customers,rq:115272:115209:115136,Material 115136: original questions available but no saved learner answers
167084,3307,2025-07,reading+quiz,Q1-Differences between Projects and Operations,la:65983:50950,Material 50950: original questions available but no saved learner answers
167085,3307,2025-07,reading+quiz,Q2-What is Project?,la:65983:50939,Material 50939: original questions available but no saved learner answers
167086,3307,2025-07,reading+quiz,Q3-PMI Code of Ethics and  Professional Conduct,la:65983:50963,Material 50963: original questions available but no saved learner answers
167087,3307,2025-07,reading+quiz,"Q1-Project, Programme, and Portfolio",la:65983:61173,Material 61173: original questions available but no saved learner answers
167088,3307,2025-07,reading+quiz,"Q2-Relationship of Project, Program, Portfolio, and Operations Management",la:65983:61217,Material 61217: original questions available but no saved learner answers
167089,3307,2025-07,reading+quiz,"Differences between Project, Program, and Portfolio Management",la:65983:50976,Material 50976: original questions available but no saved learner answers
167090,3307,2025-07,reading+quiz,Quiz  1 -Benefits Management Plan,la:65983:61268,Material 61268: original questions available but no saved learner answers
172116,1873,2025-11,reading+quiz,Q2,la:80322:87207,Material 87207: original questions available but no saved learner answers
172117,1873,2025-11,reading+quiz,Q3,la:80322:87253,Material 87253: original questions available but no saved learner answers
172118,1873,2025-11,reading+quiz,Q1: Customer Behaviour and Interpretation,la:80322:91320,Material 91320: original questions available but no saved learner answers
172125,1873,2025-11,reading+quiz,"Q1: Customer Perception, Digital Behaviour &amp; Insights",la:80322:93151,Material 93151: original questions available but no saved learner answers
172126,1873,2025-11,reading+quiz,"Q2: Correlation, Testing, Attribution &amp; Strategic Decision",la:80322:93168,Material 93168: original questions available but no saved learner answers
180222,6701,2026-05,reading+quiz,"P2-TB-Digital Marketing, Social Media, and Legal Compliance + Q2-Digital Marketing, Social Media, and Legal Compliance",rq:115272:115152:115153,Material 115153: original questions available but no saved learner answers
172128,1873,2025-11,reading+quiz,Q2-Correlation of Dataxt text,la:80322:93040,Material 93040: original questions available but no saved learner answers
172129,1873,2025-11,reading+quiz,Q1-Correlation Analysis for Stronger Decision-Making,la:80322:97678,Material 97678: original questions available but no saved learner answers
172130,1873,2025-11,reading+quiz,Q2-Insights from Data,la:80322:97695,Material 97695: original questions available but no saved learner answers
172131,1873,2025-11,reading+quiz,Q3-Testing Methodologies,la:80322:97706,Material 97706: original questions available but no saved learner answers
172127,1873,2025-11,reading+quiz,Q1-Insights from Data,la:80322:93017,Material 93017: original questions available but no saved learner answers
161069,7495,2026-02,reading+quiz,Q1-Differences between Projects and Operations,la:115249:50950,Material 50950: original questions available but no saved learner answers
161070,7495,2026-02,reading+quiz,Q2-What is Project?,la:115249:50939,Material 50939: original questions available but no saved learner answers
161071,7495,2026-02,reading+quiz,Q3-PMI Code of Ethics and  Professional Conduct,la:115249:50963,Material 50963: original questions available but no saved learner answers
161072,7495,2026-03,reading+quiz,Q1 -Project Governance,la:115249:119648,Material 119648: original questions available but no saved learner answers
161073,7495,2026-03,reading+quiz,Q2 -Project Governance (Continued),la:115249:119649,Material 119649: original questions available but no saved learner answers
161077,7495,2026-07,reading+quiz,Q1-Plan risk managment,la:115249:139386,Material 139386: original questions available but no saved learner answers
161078,7495,2026-07,reading+quiz,Q1-Identify Risk + perform analysis,la:115249:140773,Material 140773: original questions available but no saved learner answers
172150,1873,2025-12,reading+quiz,Q1-Q2-Martech &amp; Identifying Meaningful Patterns,la:80322:95348,Material 95348: original questions available but no saved learner answers
49525,7290,2026-04,assignment,M.MI&P 3: Marketing Research & Marketing Insights - Assigment,asg:54523,No active linked or referenced evidence document/reflection
167210,4344,2026-01,reading+quiz,Q3- Marketing Impact &amp; Strategy The Final Puzzle Pieces,la:80619:114707,Material 114707: original questions available but no saved learner answers
161089,7796,2026-02,reading+quiz,Q1-Differences between Projects and Operations,la:115249:50950,Material 50950: original questions available but no saved learner answers
161091,7796,2026-02,reading+quiz,Q3-PMI Code of Ethics and  Professional Conduct,la:115249:50963,Material 50963: original questions available but no saved learner answers
161090,7796,2026-02,reading+quiz,Q2-What is Project?,la:115249:50939,Material 50939: original questions available but no saved learner answers
161092,7796,2026-02,reading+quiz,"Differences between Project, Program, and Portfolio Management",la:115249:50976,Material 50976: original questions available but no saved learner answers
178485,1763,2025-10,reading+quiz,P1 - Project Schedule Management + Q1 - Project Schedule Management,rq:60702:79322:79270,Material 79270: original questions available but no saved learner answers
178509,4564,2026-05,reading+quiz,Q1-Intermediate Scenario-Based Questions,la:115249:125247,Material 125247: original questions available but no saved learner answers
178514,4564,2026-05,reading+quiz,"Q1-Finance Domain — Plan Financial Management, Funding Strategy and Cost-vs-Value Logic: Foundation to Intermediate",la:115249:126744,Material 126744: original questions available but no saved learner answers
178510,4564,2026-05,reading+quiz,Q2-Advanced / Complex Scenario-Based Questions,la:115249:125264,Material 125264: original questions available but no saved learner answers
172151,1873,2025-12,reading+quiz,"Q3-Q4-Leveraging Data for Growth, Engagement &amp; Key Metrics",la:80322:95372,Material 95372: original questions available but no saved learner answers
172152,1873,2025-12,reading+quiz,P1-Correlation Analysis for Stronger Decision-Making,la:80322:97832,Material 97832: original questions available but no saved learner answers
178515,4564,2026-05,reading+quiz,"Q2- Finance Domain — Financial Governance, Funding Decisions and Value-Based Control: Intermediate to Advanced",la:115249:126781,Material 126781: original questions available but no saved learner answers
178518,4564,2026-05,reading+quiz,"Quiz 2: Finance Domain Part 2 — Budget Governance, Funding Constraints and Agile Financial Approaches: Intermediate to Advanced",la:115249:127406,Material 127406: original questions available but no saved learner answers
178524,4564,2026-06,reading+quiz,Quiz 2 : Finance Domain 3 - 03/06/26,la:115249:131149,Material 131149: original questions available but no saved learner answers
178528,4564,2026-06,reading+quiz,Quiz 1: Finance Domain 3 - 12/6/2026,la:115249:131171,Material 131171: original questions available but no saved learner answers
172209,7472,2026-02,reading+quiz,P1-What is Strategic Marketing?.,la:112697:116413,Material 116413: original questions available but no saved learner answers
172210,7472,2026-02,reading+quiz,P2-Why Planning Matters in Business Success?.,la:112697:116429,Material 116429: original questions available but no saved learner answers
172211,7472,2026-02,reading+quiz,P3-The Role of the Marketing Manager.,la:112697:116445,Material 116445: original questions available but no saved learner answers
161110,7796,2026-05,reading+quiz,Q1-Monitor and Control Schedule - Foundation to Intermediate,la:115249:125859,Material 125859: original questions available but no saved learner answers
178526,4564,2026-06,reading+quiz,L18-Quiz,la:115249:133345,Material 133345: original questions available but no saved learner answers
178527,4564,2026-06,reading+quiz,L18-QUIZ 2,la:115249:133515,Material 133515: original questions available but no saved learner answers
167199,4344,2026-01,reading+quiz,Q3-Turning Data into Insight.,la:80619:79470,Material 79470: original questions available but no saved learner answers
167204,4344,2026-01,reading+quiz,Q4: Ensuring Quality and Ethical Primary Research,la:80619:111035,Material 111035: original questions available but no saved learner answers
167201,4344,2026-01,reading+quiz,Q1: Introduction: Why Primary Data?,la:80619:110976,Material 110976: original questions available but no saved learner answers
167205,4344,2026-01,reading+quiz,Q1-Introduction - What is Secondary Data?,la:80619:113374,Material 113374: original questions available but no saved learner answers
167198,4344,2026-01,reading+quiz,Q2-The Marketing Research Process.,la:80619:79459,Material 79459: original questions available but no saved learner answers
167197,4344,2026-01,reading+quiz,Q1-The Marketing Information System (MIS).,la:80619:79448,Material 79448: original questions available but no saved learner answers
167200,4344,2026-01,reading+quiz,Q4- Evaluating Campaign Performance.,la:80619:79482,Material 79482: original questions available but no saved learner answers
167202,4344,2026-01,reading+quiz,Q2: Focus Groups (Qualitative),la:80619:111001,Material 111001: original questions available but no saved learner answers
161124,6703,2026-02,reading+quiz,"Differences between Project, Program, and Portfolio Management",la:115253:50976,Material 50976: original questions available but no saved learner answers
161123,6703,2026-02,reading+quiz,"Q2-Relationship of Project, Program, Portfolio, and Operations Management",la:115253:61217,Material 61217: original questions available but no saved learner answers
171188,3534,2025-09,reading+quiz,Q1-Story  Points,la:65983:68236,Material 68236: original questions available but no saved learner answers
178534,4564,2026-06,reading+quiz,"Q1  Monitor,Adapt and Evidence",la:115249:135789,Material 135789: original questions available but no saved learner answers
178512,4564,2026-05,reading+quiz,Q1-Monitor and Control Schedule - Foundation to Intermediate,la:115249:125859,Material 125859: original questions available but no saved learner answers
172235,1332,2026-02,reading+quiz,Q3-Mapping methods + measurement + pitfalls + cases,la:118213:118195,Material 118195: original questions available but no saved learner answers
172230,1332,2026-02,reading+quiz,Q1-Measuring Marketing Performance through the Customer Journey,la:80322:117730,Material 117730: original questions available but no saved learner answers
172231,1332,2026-02,reading+quiz,Q2-Sales Cycle Stages – From Acquisition to Business Won,la:80322:117731,Material 117731: original questions available but no saved learner answers
172232,1332,2026-02,reading+quiz,Q3-Delivering ROMI across Channels &amp; Applying Attribution Techniques,la:80322:117762,Material 117762: original questions available but no saved learner answers
172233,1332,2026-02,reading+quiz,Q1-Definitions and why journeys matter (incl. organisational contexts).,la:118213:118169,Material 118169: original questions available but no saved learner answers
172234,1332,2026-02,reading+quiz,Q2- The seven customer benefits + mechanisms + levers,la:118213:118180,Material 118180: original questions available but no saved learner answers
178488,1763,2025-10,reading+quiz,"Q1: Critical Path, Float &amp; Scheduling Concepts + Reading 1: The Critical Path Method",rq:60702:80205:80251,Material 80205: original questions available but no saved learner answers
178490,1763,2025-10,reading+quiz,Q2: Estimating Techniques and Critical Path Method + Reading 2: Resource Smoothing,rq:60702:80218:80253,Material 80218: original questions available but no saved learner answers
172217,1698,2026-05,reading+quiz,Quiz 1,la:126245:130529,Material 130529: original questions available but no saved learner answers
172200,1873,2026-01,reading+quiz,Q1 - Budget Setting Methods in Marketing ​,la:80322:101654,Material 101654: original questions available but no saved learner answers
172201,1873,2026-01,reading+quiz,Q2-Other Budget Setting ​  Methods​,la:80322:101692,Material 101692: original questions available but no saved learner answers
172202,1873,2026-01,reading+quiz,Q4 - Concepts in Marketing Budget Setting ​,la:80322:101709,Material 101709: original questions available but no saved learner answers
172203,1873,2026-01,reading+quiz,Q1-Types of Forecasting Models,la:80322:109180,Material 109180: original questions available but no saved learner answers
172204,1873,2026-01,reading+quiz,Q2-Time Series &amp; Smoothing Models,la:80322:109235,Material 109235: original questions available but no saved learner answers
172205,1873,2026-01,reading+quiz,P1-Forecasting &amp; Budgeting Foundations + Descriptive Analytics,la:80322:111561,Material 111561: original questions available but no saved learner answers
172206,1873,2026-01,reading+quiz,P2-Predictive Forecasting for Budget Planning​,la:80322:111578,Material 111578: original questions available but no saved learner answers
172207,1873,2026-01,reading+quiz,Q3-Prescriptive Forecasting + Variance Analysis,la:80322:111594,Material 111594: original questions available but no saved learner answers
172208,1873,2026-01,reading+quiz,Q4-Reviewing Requirements for Change + Rolling Forecasting​,la:80322:111610,Material 111610: original questions available but no saved learner answers
29044,6265,2026-01,video,TB-Marketing Apprenticeship,la:115267:112865,Material 112865: source content unavailable (embedding_denied)
172214,1698,2026-05,reading+quiz,Q1-Tailoring MSP® to Context,la:115431:125366,Material 125366: original questions available but no saved learner answers
172215,1698,2026-05,reading+quiz,"Q1-Integration, Reflection &amp; EPA Readiness",la:115431:126573,Material 126573: original questions available but no saved learner answers
178501,1763,2025-10,reading+quiz,Cost Management and Control Cost + Q1: Cost Management and Control Cost,rq:60702:81781:81712,Material 81712: original questions available but no saved learner answers
178502,1763,2025-10,reading+quiz,"Q2: Earned Value Analysis (EVA) + BAC, EAC and ETC​",rq:60702:81736:81783,Material 81736: original questions available but no saved learner answers
167231,3307,2025-08,reading+quiz,Q2: Organisation Structure,la:65983:61463,Material 61463: original questions available but no saved learner answers
167232,3307,2025-08,reading+quiz,Quiz 1 -Governance in the Project Context vs. Corporate Governance,la:65983:62754,Material 62754: original questions available but no saved learner answers
167233,3307,2025-08,reading+quiz,Quiz 2 - Governance Structures and Key Roles in Projects,la:65983:62765,Material 62765: original questions available but no saved learner answers
167234,3307,2025-08,reading+quiz,"Q-Project Control, Oversight, and Assurance Mechanisms",la:65983:64751,Material 64751: original questions available but no saved learner answers
167235,3307,2025-08,reading+quiz,Q:Project Lifecycle,la:65983:64395,Material 64395: original questions available but no saved learner answers
167236,3307,2025-08,reading+quiz,Q-Types Of  Projects,la:65983:65295,Material 65295: original questions available but no saved learner answers
167238,3307,2025-08,reading+quiz,Q-Agile Mindset,la:65983:65311,Material 65311: original questions available but no saved learner answers
167239,3307,2025-08,reading+quiz,Quiz 1:Lean Project Management,la:65983:64945,Material 64945: original questions available but no saved learner answers
161139,3230,2025-10,reading+quiz,Quiz 1: Team Work Management,la:65983:69568,Material 69568: original questions available but no saved learner answers
178503,1763,2025-10,reading+quiz,Project Resources Management + Q1 - Project Resources Management,rq:60702:83246:83251,Material 83251: original questions available but no saved learner answers
161140,3230,2025-10,reading+quiz,Quiz  2: Team Facilitator,la:65983:69632,Material 69632: original questions available but no saved learner answers
161142,3230,2025-09,reading+quiz,Quiz  2: Agile Project Charter,la:65983:70036,Material 70036: original questions available but no saved learner answers
161141,3230,2025-10,reading+quiz,Quiz  1: Dedicated Team Member and Colocation,la:65983:69694,Material 69694: original questions available but no saved learner answers
161143,3230,2025-10,reading+quiz,Q2 -,la:78825:79914,Material 79914: original questions available but no saved learner answers
161144,3230,2025-10,reading+quiz,Q3,la:78825:79957,Material 79957: original questions available but no saved learner answers
161145,3230,2025-10,reading+quiz,Q1-Management versus Leadership,la:65983:70918,Material 70918: original questions available but no saved learner answers
161146,3230,2025-10,reading+quiz,Q2-Leadership,la:65983:70975,Material 70975: original questions available but no saved learner answers
161147,3230,2025-10,reading+quiz,َQ3-Change Management Models,la:65983:70987,Material 70987: original questions available but no saved learner answers
161148,3230,2025-10,reading+quiz,Q4-Team Development,la:65983:71000,Material 71000: original questions available but no saved learner answers
161149,3230,2025-10,reading+quiz,Q1 - Scoping &amp; Structuring the Portfolio,la:78825:81392,Material 81392: original questions available but no saved learner answers
161150,3230,2025-10,reading+quiz,Q2 - Portfolio Strategy,la:78825:81401,Material 81401: original questions available but no saved learner answers
161151,3230,2025-10,reading+quiz,Q3 - Priortising Portfolio,la:78825:81421,Material 81421: original questions available but no saved learner answers
161152,3230,2025-10,reading+quiz,Lesson Quiz,la:65983:72786,Material 72786: original questions available but no saved learner answers
161153,3230,2025-10,reading+quiz,Quiz 2,la:65983:83388,Material 83388: original questions available but no saved learner answers
161160,3230,2025-10,reading+quiz,Q1,la:78825:83760,Material 83760: original questions available but no saved learner answers
161161,3230,2025-10,reading+quiz,Q2,la:78825:83771,Material 83771: original questions available but no saved learner answers
161162,3230,2025-10,reading+quiz,Q3,la:78825:83781,Material 83781: original questions available but no saved learner answers
161163,3230,2025-10,reading+quiz,Communications Management,la:65983:73728,Material 73728: original questions available but no saved learner answers
161164,3230,2025-10,reading+quiz,Plan Communication Management,la:65983:73758,Material 73758: original questions available but no saved learner answers
161165,3230,2025-10,reading+quiz,Manage Communications,la:65983:73778,Material 73778: original questions available but no saved learner answers
161166,3230,2025-10,reading+quiz,Monitor Communication,la:65983:73805,Material 73805: original questions available but no saved learner answers
53989,8530,2026-01,video,TB-Marketing Apprenticeship,la:115272:112865,Material 112865: source content unavailable (embedding_denied)
161179,9919,2026-01,reading+quiz,Quiz Chapter 1,la:115253:61139,Material 61139: original questions available but no saved learner answers
130731,4256,2026-02,assignment,Month 4 : Aligning Supporting Plans - LMS Activity,asg:35058,No active linked or referenced evidence document/reflection
167261,1270,2025-06,reading+quiz,Q1-Defining  Competitive Positions and Its Significance,la:60591:66105,Material 66105: original questions available but no saved learner answers
167262,1270,2025-06,reading+quiz,Q2-Assessing current Competitive  Position,la:60591:66121,Material 66121: original questions available but no saved learner answers
167263,1270,2025-06,reading+quiz,Q3-Frameworks For Analysing Current Competitive,la:60591:66147,Material 66147: original questions available but no saved learner answers
167264,1270,2025-06,reading+quiz,Q:Identifying Current and Future Competitive Positions,la:60591:65786,Material 65786: original questions available but no saved learner answers
178634,4564,2026-07,reading+quiz,L 21 Quiz : Plan Resources,la:115249:136444,Material 136444: original questions available but no saved learner answers
178638,4564,2026-07,reading+quiz,Q1 -Acquire resources,la:115249:137072,Material 137072: original questions available but no saved learner answers
178639,4564,2026-07,reading+quiz,Q2-Acquire resources,la:115249:137186,Material 137186: original questions available but no saved learner answers
178643,4564,2026-07,reading+quiz,"Q-1-Monitor,Control",la:115249:137768,Material 137768: original questions available but no saved learner answers
178644,4564,2026-07,reading+quiz,"Q-2 -Monitor/control ,resourcing",la:115249:137778,Material 137778: original questions available but no saved learner answers
178651,4564,2026-07,reading+quiz,Q1-Plan risk managment,la:115249:139386,Material 139386: original questions available but no saved learner answers
178652,4564,2026-07,reading+quiz,Q2- Plan Risk managment,la:115249:139397,Material 139397: original questions available but no saved learner answers
178657,4564,2026-07,reading+quiz,Q1-Identify Risk + perform analysis,la:115249:140773,Material 140773: original questions available but no saved learner answers
172271,1873,2026-02,reading+quiz,Q3-Delivering ROMI across Channels &amp; Applying Attribution Techniques,la:80322:117762,Material 117762: original questions available but no saved learner answers
158277,4937,2025-12,reading+quiz,Q1- Macro Environment – PESTLE,la:80621:85411,Material 85411: original questions available but no saved learner answers
158278,4937,2025-12,reading+quiz,Q2- Understanding Industry Dynamics,la:80621:85429,Material 85429: original questions available but no saved learner answers
158279,4937,2025-12,reading+quiz,Q3- Market Trends and Disruptors,la:80621:85456,Material 85456: original questions available but no saved learner answers
158280,4937,2025-12,reading+quiz,Q1-Evaluating and Selecting Strategies,la:80621:98173,Material 98173: original questions available but no saved learner answers
158281,4937,2025-12,reading+quiz,Q2:Strategic Analysis &amp; Option Evaluation,la:80621:98201,Material 98201: original questions available but no saved learner answers
158290,4937,2025-12,reading+quiz,Q1-2: Porter's Generic Strategies,la:80621:96663,Material 96663: original questions available but no saved learner answers
172269,1873,2026-02,reading+quiz,Q1-Measuring Marketing Performance through the Customer Journey,la:80322:117730,Material 117730: original questions available but no saved learner answers
172270,1873,2026-02,reading+quiz,Q2-Sales Cycle Stages – From Acquisition to Business Won,la:80322:117731,Material 117731: original questions available but no saved learner answers
172262,1873,2026-02,reading+quiz,Q2-Critical Success Factors in Marketing Performance,la:80322:119565,Material 119565: original questions available but no saved learner answers
172263,1873,2026-02,reading+quiz,Q3-Spend Allocation Timeline – Gantt Chart Planning,la:80322:119612,Material 119612: original questions available but no saved learner answers
172275,1698,2026-06,reading+quiz,Quiz 1,la:126245:134928,Material 134928: original questions available but no saved learner answers
155484,4079,2026-01,reading+quiz,Q3:Impact Mapping,la:80609:65727,Material 65727: original questions available but no saved learner answers
161208,3391,2025-08,reading+quiz,Q2: Organisation Structure,la:65983:61463,Material 61463: original questions available but no saved learner answers
161219,3391,2025-09,reading+quiz,Q1:User Story Fundamentals,la:65983:65496,Material 65496: original questions available but no saved learner answers
161220,3391,2025-09,reading+quiz,Q2:Managing User Stories in Agile Projects,la:65983:65689,Material 65689: original questions available but no saved learner answers
161221,3391,2025-09,reading+quiz,Q3:Impact Mapping,la:65983:65727,Material 65727: original questions available but no saved learner answers
161223,3391,2025-09,reading+quiz,Q1: Backlog Preparation and Refinement,la:65983:66530,Material 66530: original questions available but no saved learner answers
161224,3391,2025-09,reading+quiz,Q2-Definition of Ready (DoR),la:65983:66546,Material 66546: original questions available but no saved learner answers
161225,3391,2025-09,reading+quiz,Q4-Pitfalls,la:65983:66621,Material 66621: original questions available but no saved learner answers
161227,3391,2025-09,reading+quiz,"Q1-Agile Project Management: Understanding MVP, MMF, MEA, and MRF",la:65983:67681,Material 67681: original questions available but no saved learner answers
161228,3391,2025-09,reading+quiz,"Q2-Comparative Table of MVP, MMF, MEA, and MRF",la:65983:67920,Material 67920: original questions available but no saved learner answers
161229,3391,2025-09,reading+quiz,Q3-Agile Unified Process (AUP),la:65983:68207,Material 68207: original questions available but no saved learner answers
161230,3391,2025-09,reading+quiz,Q1-Story  Points,la:65983:68236,Material 68236: original questions available but no saved learner answers
161231,3391,2025-09,reading+quiz,Q2 - Definition of Done (DoD)  and Definition of Ready (DoR),la:65983:68664,Material 68664: original questions available but no saved learner answers
161232,3391,2025-09,reading+quiz,Q2-Considerations in Estimation,la:65983:68260,Material 68260: original questions available but no saved learner answers
161233,3391,2025-09,reading+quiz,َQ1-Burndown Charts,la:65983:68304,Material 68304: original questions available but no saved learner answers
161234,3391,2025-09,reading+quiz,Q1,la:78825:79189,Material 79189: original questions available but no saved learner answers
161235,3391,2025-09,reading+quiz,Q2,la:78825:79164,Material 79164: original questions available but no saved learner answers
163821,3242,2025-12,reading+quiz,Q1 - Project Schedule Management,la:65983:79270,Material 79270: original questions available but no saved learner answers
163822,3242,2025-12,reading+quiz,Q2 - Plan Schedule Management and Define Activities,la:65983:79291,Material 79291: original questions available but no saved learner answers
168958,9989,2026-03,reading+quiz,Q1-Understanding the Internal Environment in Marketing Strategy,la:115272:112714,Material 112714: original questions available but no saved learner answers
168959,9989,2026-03,reading+quiz,Q2-Marketing Strategy and Internal Environment: Understanding Organisation Types and Core Competencies,la:115272:112798,Material 112798: original questions available but no saved learner answers
158291,4937,2025-12,reading+quiz,Q3: Balancing Risk and Return,la:80621:96681,Material 96681: original questions available but no saved learner answers
158298,4937,2025-12,reading+quiz,Q4-Applying Objectives Through Strategy &amp; Global Ads,la:80621:100711,Material 100711: original questions available but no saved learner answers
56179,8708,2026-03,reading+quiz,Q1-Understanding Customer Types and Behaviour,la:109515:113226,Material 113226: original questions available but no saved learner answers
56180,8708,2026-03,reading+quiz,Q2-Adoption Behaviour and Innovation in Marketing .,la:109515:113239,Material 113239: original questions available but no saved learner answers
56181,8708,2026-03,reading+quiz,"Q3-Brand Positioning, Relationships, and Customer Loyalty .",la:109515:113250,Material 113250: original questions available but no saved learner answers
167292,3307,2025-09,reading+quiz,Q1:User Story Fundamentals,la:65983:65496,Material 65496: original questions available but no saved learner answers
167293,3307,2025-09,reading+quiz,Q2:Managing User Stories in Agile Projects,la:65983:65689,Material 65689: original questions available but no saved learner answers
139354,3487,2025-12,assignment,Robert Bowen - Business Case - Proposal Critique Iss1.docx,asg:34135:evidence:52964,No active linked or referenced evidence document/reflection
